R: 255, G: 255, B: 255
R: 17, G: 102, B: 255
R: 17, G: 102, B: 238
R: 17, G: 102, B: 221
R: 17, G: 102, B: 204
R: 17, G: 102, B: 187
R: 17, G: 102, B: 170
R: 17, G: 102, B: 153
R: 17, G: 102, B: 136
R: 17, G: 102, B: 119
R: 17, G: 102, B: 102
R: 17, G: 102, B: 85
R: 17, G: 102, B: 68
R: 17, G: 102, B: 51
R: 17, G: 102, B: 34
R: 17, G: 102, B: 17
R: 17, G: 102, B: 0
R: 17, G: 85, B: 255
R: 17, G: 85, B: 238
R: 17, G: 85, B: 221
R: 17, G: 85, B: 204
R: 17, G: 85, B: 187
R: 17, G: 85, B: 170
R: 17, G: 85, B: 153
R: 17, G: 85, B: 136
R: 17, G: 85, B: 119
R: 17, G: 85, B: 102
R: 17, G: 85, B: 85
R: 17, G: 85, B: 68
R: 17, G: 85, B: 51
R: 17, G: 85, B: 34
R: 17, G: 85, B: 17
R: 17, G: 85, B: 0
R: 17, G: 68, B: 255
R: 17, G: 68, B: 238
R: 17, G: 68, B: 221
R: 17, G: 68, B: 204
R: 17, G: 68, B: 187
R: 17, G: 68, B: 170
R: 17, G: 68, B: 153
R: 17, G: 68, B: 136
R: 17, G: 68, B: 119
R: 17, G: 68, B: 102
R: 17, G: 68, B: 85
R: 17, G: 68, B: 68
R: 17, G: 68, B: 51
R: 17, G: 68, B: 34
R: 17, G: 68, B: 17
R: 17, G: 68, B: 0
R: 17, G: 51, B: 255
R: 17, G: 51, B: 238
R: 17, G: 51, B: 221
R: 17, G: 51, B: 204
R: 17, G: 51, B: 187
R: 17, G: 51, B: 170
R: 17, G: 51, B: 153
R: 17, G: 51, B: 136
R: 17, G: 51, B: 119
R: 17, G: 51, B: 102
R: 17, G: 51, B: 85
R: 17, G: 51, B: 68
R: 17, G: 51, B: 51
R: 17, G: 51, B: 34
R: 17, G: 51, B: 17
R: 17, G: 51, B: 0
R: 17, G: 34, B: 255
R: 17, G: 34, B: 238
R: 17, G: 34, B: 221
R: 17, G: 34, B: 204
R: 17, G: 34, B: 187
R: 17, G: 34, B: 170
R: 17, G: 34, B: 153
R: 17, G: 34, B: 136
R: 17, G: 34, B: 119
R: 17, G: 34, B: 102
R: 17, G: 34, B: 85
R: 17, G: 34, B: 68
R: 17, G: 34, B: 51
R: 17, G: 34, B: 34
R: 17, G: 34, B: 17
R: 17, G: 34, B: 0
R: 17, G: 17, B: 255
R: 17, G: 17, B: 238
R: 17, G: 17, B: 221
R: 17, G: 17, B: 204
R: 17, G: 17, B: 187
R: 17, G: 17, B: 170
R: 17, G: 17, B: 153
R: 17, G: 17, B: 136
R: 17, G: 17, B: 119
R: 17, G: 17, B: 102
R: 17, G: 17, B: 85
R: 17, G: 17, B: 68
R: 17, G: 17, B: 51
R: 17, G: 17, B: 34
R: 17, G: 17, B: 17
R: 17, G: 17, B: 0
R: 17, G: 0, B: 255
R: 17, G: 0, B: 238
R: 17, G: 0, B: 221
R: 17, G: 0, B: 204
R: 17, G: 0, B: 187
R: 17, G: 0, B: 170
R: 17, G: 0, B: 153
R: 17, G: 0, B: 136
R: 17, G: 0, B: 119
R: 17, G: 0, B: 102
R: 17, G: 0, B: 85
R: 17, G: 0, B: 68
R: 17, G: 0, B: 51
R: 17, G: 0, B: 34
R: 17, G: 0, B: 17
R: 17, G: 0, B: 0
R: 0, G: 0, B: 255
R: 0, G: 0, B: 238
R: 0, G: 0, B: 221
R: 0, G: 0, B: 204
R: 0, G: 0, B: 187
R: 0, G: 0, B: 170
R: 0, G: 0, B: 153
R: 0, G: 0, B: 136
R: 0, G: 0, B: 119
R: 0, G: 0, B: 102
R: 0, G: 0, B: 85
R: 0, G: 0, B: 68
R: 0, G: 0, B: 51
R: 0, G: 0, B: 34
R: 0, G: 0, B: 17
R: 0, G: 0, B: 0
R: 0, G: 17, B: 255
R: 0, G: 17, B: 238
R: 0, G: 17, B: 221
R: 0, G: 17, B: 204
R: 0, G: 17, B: 187
R: 0, G: 17, B: 170
R: 0, G: 17, B: 153
R: 0, G: 17, B: 136
R: 0, G: 17, B: 119
R: 0, G: 17, B: 102
R: 0, G: 17, B: 85
R: 0, G: 17, B: 68
R: 0, G: 17, B: 51
R: 0, G: 17, B: 34
R: 0, G: 17, B: 17
R: 0, G: 17, B: 0
R: 0, G: 34, B: 255
R: 0, G: 34, B: 238
R: 0, G: 34, B: 221
R: 0, G: 34, B: 204
R: 0, G: 34, B: 187
R: 0, G: 34, B: 170
R: 0, G: 34, B: 153
R: 0, G: 34, B: 136
R: 0, G: 34, B: 119
R: 0, G: 34, B: 102
R: 0, G: 34, B: 85
R: 0, G: 34, B: 68
R: 0, G: 34, B: 51
R: 0, G: 34, B: 34
R: 0, G: 34, B: 17
R: 0, G: 34, B: 0
R: 0, G: 51, B: 255
R: 0, G: 51, B: 238
R: 0, G: 51, B: 221
R: 0, G: 51, B: 204
R: 0, G: 51, B: 187
R: 0, G: 51, B: 170
R: 0, G: 51, B: 153
R: 0, G: 51, B: 136
R: 0, G: 51, B: 119
R: 0, G: 51, B: 102
R: 0, G: 51, B: 85
R: 0, G: 51, B: 68
R: 0, G: 51, B: 51
R: 0, G: 51, B: 34
R: 0, G: 51, B: 17
R: 0, G: 51, B: 0
R: 0, G: 68, B: 255
R: 0, G: 68, B: 238
R: 0, G: 68, B: 221
R: 0, G: 68, B: 204
R: 0, G: 68, B: 187
R: 0, G: 68, B: 170
R: 0, G: 68, B: 153
R: 0, G: 68, B: 136
R: 0, G: 68, B: 119
R: 0, G: 68, B: 102
R: 0, G: 68, B: 85
R: 0, G: 68, B: 68
R: 0, G: 68, B: 51
R: 0, G: 68, B: 34
R: 0, G: 68, B: 17
R: 0, G: 68, B: 0
R: 0, G: 85, B: 255
R: 0, G: 85, B: 238
R: 0, G: 85, B: 221
R: 0, G: 85, B: 204
R: 0, G: 85, B: 187
R: 0, G: 85, B: 170
R: 0, G: 85, B: 153
R: 0, G: 85, B: 136
R: 0, G: 85, B: 119
R: 0, G: 85, B: 102
R: 0, G: 85, B: 85
R: 0, G: 85, B: 68
R: 0, G: 85, B: 51
R: 0, G: 85, B: 34
R: 0, G: 85, B: 17
R: 0, G: 85, B: 0
R: 0, G: 102, B: 255
R: 0, G: 102, B: 238
R: 0, G: 102, B: 221
R: 0, G: 102, B: 204
R: 0, G: 102, B: 187
R: 0, G: 102, B: 170
R: 0, G: 102, B: 153
R: 0, G: 102, B: 136
R: 0, G: 102, B: 119
R: 0, G: 102, B: 102
R: 0, G: 102, B: 85
R: 0, G: 102, B: 68
R: 0, G: 102, B: 51
R: 0, G: 102, B: 34
R: 0, G: 102, B: 17
R: 0, G: 102, B: 0
R: 0, G: 119, B: 255
R: 0, G: 119, B: 238
R: 0, G: 119, B: 221
R: 0, G: 119, B: 204
R: 0, G: 119, B: 187
R: 0, G: 119, B: 170
R: 0, G: 119, B: 153
R: 0, G: 119, B: 136
R: 0, G: 119, B: 119
R: 0, G: 119, B: 102
R: 0, G: 119, B: 85
R: 0, G: 119, B: 68
R: 0, G: 119, B: 51
R: 0, G: 119, B: 34
R: 0, G: 119, B: 17
R: 0, G: 119, B: 0
R: 0, G: 136, B: 255
R: 0, G: 136, B: 238
R: 0, G: 136, B: 221
R: 0, G: 136, B: 204
R: 0, G: 136, B: 187
R: 0, G: 136, B: 170
R: 0, G: 136, B: 153
R: 0, G: 136, B: 136
R: 0, G: 136, B: 119
R: 0, G: 136, B: 102
R: 0, G: 136, B: 85
R: 0, G: 136, B: 68
R: 0, G: 136, B: 51
R: 0, G: 136, B: 34
R: 0, G: 136, B: 17
R: 0, G: 136, B: 0
R: 0, G: 153, B: 255
R: 0, G: 153, B: 238
R: 0, G: 153, B: 221
R: 0, G: 153, B: 204
R: 0, G: 153, B: 187
R: 0, G: 153, B: 170
R: 0, G: 153, B: 153
R: 0, G: 153, B: 136
R: 0, G: 153, B: 119
R: 0, G: 153, B: 102
R: 0, G: 153, B: 85
R: 0, G: 153, B: 68
R: 0, G: 153, B: 51
R: 0, G: 153, B: 34
R: 0, G: 153, B: 17
R: 0, G: 153, B: 0
R: 0, G: 170, B: 255
R: 0, G: 170, B: 238
R: 0, G: 170, B: 221
R: 0, G: 170, B: 204
R: 0, G: 170, B: 187
R: 0, G: 170, B: 170
R: 0, G: 170, B: 153
R: 0, G: 170, B: 136
R: 0, G: 170, B: 119
R: 0, G: 170, B: 102
R: 0, G: 170, B: 85
R: 0, G: 170, B: 68
R: 0, G: 170, B: 51
R: 0, G: 170, B: 34
R: 0, G: 170, B: 17
R: 0, G: 170, B: 0
R: 0, G: 187, B: 255
R: 0, G: 187, B: 238
R: 0, G: 187, B: 221
R: 0, G: 187, B: 204
R: 0, G: 187, B: 187
R: 0, G: 187, B: 170
R: 0, G: 187, B: 153
R: 0, G: 187, B: 136
R: 0, G: 187, B: 119
R: 0, G: 187, B: 102
R: 0, G: 187, B: 85
R: 0, G: 187, B: 68
R: 0, G: 187, B: 51
R: 0, G: 187, B: 34
R: 0, G: 187, B: 17
R: 0, G: 187, B: 0
R: 0, G: 204, B: 255
R: 0, G: 204, B: 238
R: 0, G: 204, B: 221
R: 0, G: 204, B: 204
R: 0, G: 204, B: 187
R: 0, G: 204, B: 170
R: 0, G: 204, B: 153
R: 0, G: 204, B: 136
R: 0, G: 204, B: 119
R: 0, G: 204, B: 102
R: 0, G: 204, B: 85
R: 0, G: 204, B: 68
R: 0, G: 204, B: 51
R: 0, G: 204, B: 34
R: 0, G: 204, B: 17
R: 0, G: 204, B: 0
R: 0, G: 221, B: 255
R: 0, G: 221, B: 238
R: 0, G: 221, B: 221
R: 0, G: 221, B: 204
R: 0, G: 221, B: 187
R: 0, G: 221, B: 170
R: 0, G: 221, B: 153
R: 0, G: 221, B: 136
R: 0, G: 221, B: 119
R: 0, G: 221, B: 102
R: 0, G: 221, B: 85
R: 0, G: 221, B: 68
R: 0, G: 221, B: 51
R: 0, G: 221, B: 34
R: 0, G: 221, B: 17
R: 0, G: 221, B: 0
R: 0, G: 238, B: 255
R: 0, G: 238, B: 238
R: 0, G: 238, B: 221
R: 0, G: 238, B: 204
R: 0, G: 238, B: 187
R: 0, G: 238, B: 170
R: 0, G: 238, B: 153
R: 0, G: 238, B: 136
R: 0, G: 238, B: 119
R: 0, G: 238, B: 102
R: 0, G: 238, B: 85
R: 0, G: 238, B: 68
R: 0, G: 238, B: 51
R: 0, G: 238, B: 34
R: 0, G: 238, B: 17
R: 0, G: 238, B: 0
R: 0, G: 255, B: 255
R: 0, G: 255, B: 238
R: 0, G: 255, B: 221
R: 0, G: 255, B: 204
R: 0, G: 255, B: 187
R: 0, G: 255, B: 170
R: 0, G: 255, B: 153
R: 0, G: 255, B: 136
R: 0, G: 255, B: 119
R: 0, G: 255, B: 102
R: 0, G: 255, B: 85
R: 0, G: 255, B: 68
R: 0, G: 255, B: 51
R: 0, G: 255, B: 34
R: 0, G: 255, B: 17
R: 0, G: 255, B: 0
